project_denomination;paragraph_id;page_nb;paragraph;x_group;y_min_paragraph;y_max_paragraph
carrefour;2452;111;FIGURE 14 : PRINCIPAUX RISQUES LIÉS À L’ACTIVITÉ DU GROUPE CARREFOUR RELATIFS AUX DROITS HUMAINS ET LIBERTÉS FONDAMENTALES, À LA SANTÉ ET LA SÉCURITÉ DES PERSONNES AINSI QU’À L’ENVIRONNEMENT;0;706;724
carrefour;2453;111;Risques principaux;0;681;689
carrefour;2454;111;Santé et A.1. Non respect d’un équilibre entre vie professionnelle et vie privée Sécurité A.2. Refus injustifiés d’adapter l’organisation du travail (télétravail, horaires atypiques, durée du travail…);0;644;674
carrefour;2455;111;A.3. Maladies professionnelles;0;631;639
carrefour;2456;111;A.4. Troubles physiques liés aux conditions de travail;0;618;626
carrefour;2457;111;A.5. Prise en compte insuffisante de la pénibilité du travail;0;605;613
carrefour;2458;111;A.6. Impact sanitaire associé à un manque de sécurité et d’hygiène dans la chaîne de transformation des produits alimentaires commercialisés;0;583;600
carrefour;2459;111;Impact sanitaire associé au stockage, à la gestion dans les entrepôts, et A.7. à la livraison des produits aux consommateurs;0;561;579
carrefour;2460;111;Écarts injustifiés de rémunération pour un travail de valeur égale, Droits B.1. notamment entre les hommes et les femmes humains et libertés Entraves à la diversité culturelle B.2. fondamentales;0;522;557
carrefour;2461;111;B.3. Traitements inappropriés du fait religieux en entreprise, des opinions religieuses ou de la liberté de conscience;0;496;514
carrefour;2462;111;B.4. Traitements discriminatoires liés aux opinions politiques ou syndicales, notamment en matière d'évolutions professionnelles;0;475;492
carrefour;2463;111;B.5. Entraves à la signature d'accords collectifs en faveur des salariés (protection sociale, intéressement collectif, épargne salariale...);0;453;470
carrefour;2464;111;B.6. Entraves à l'action syndicale et à la diversité culturelle concertation avec les représentants de syndicats;0;431;449
carrefour;2465;111;Environnement C.1. Impact environnemental associé aux pratiques agricoles ou méthodes de production et de sélection des matières premières des par les fournisseurs directs;0;401;427
carrefour;2466;111;C.2. Impact environnemental lié à la mise sur le marché d’emballages non recyclables, en particulier pour les plastiques;0;379;397
carrefour;2467;111;C.3. Gaspillage alimentaire et non-alimentaire dû à la génération et à la non-valorisation des déchets en entrepôt et en magasin;0;358;375
carrefour;2468;111;C.4. Impact environnemental lié à la consommation énergétique des sites, magasins et entrepôts;0;336;353
carrefour;2469;111;C.5. Absence de traçabilité des matières premières et ingrédients rentrant dans la composition des produits distribués;0;314;332
carrefour;2470;111;C.6. Emissions de gaz à effet de serre liés aux équipements de réfrigération et de climatisation;0;291;309
carrefour;2471;111;La mise en œuvre au cours de l’exercice 2018 du Plan de vigilance ainsi que les actions préventives relatives aux risques identifiés sont présentées dans le bilan d’effectivité.;0;255;274
carrefour;2472;111;Cadre de référence et mesures de prévention des atteintes graves;0;229;242
carrefour;2473;111;Des outils d’engagement partagés avec les collaborateurs et les partenaires;0;192;213
carrefour;2474;111;Le groupe Carrefour s’est doté de documents qui encadrent les activités des collaborateurs - les Principes Éthiques de Carrefour – et de ses fournisseurs, prestataires et partenaires - la Charte d’engagement fournisseurs, Charte franchisés, etc.;0;146;185
carrefour;2475;111;Les Principes éthiques : Code de conduite professionnelle;0;118;137
carrefour;2476;111;Les Principes Éthiques sont diffusés à l’ensemble des collaborateurs de Carrefour et signés par tout nouvel arrivant. Ils ont pour objectif de formaliser le cadre éthique dans collaborateurs du Groupe doivent exercer professionnelle au quotidien.;0;63;112
carrefour;2477;111;2;3;595;612
carrefour;2478;111;l’Organisation;3;166;175
carrefour;2479;111;109;3;31;38
carrefour;2480;111;l’ensemble des lequel leur activité;1;73;92
carrefour;2481;112;RESPONSABILITÉ SOCIÉTALE;0;754;763
carrefour;2482;112;Conduite responsable des affaires;0;744;751
carrefour;2483;112;"privilégier le dialogue social ;";0;716;724
carrefour;2484;112;"refuser tout harcèlement et toute discrimination ;";0;702;711
carrefour;2485;112;"sélectionner et traiter loyauté ;";0;679;698
carrefour;2486;112;"développer des relations commerciales transparentes ;";0;666;675
carrefour;2487;112;"respecter les engagements vis-à-vis des partenaires ;";0;652;661
carrefour;2488;112;"s’interdire toute entente ou pratique déloyale ;";0;639;648
carrefour;2489;112;"assurer la sécurité des personnes et des biens ;";0;626;635
carrefour;2490;112;"protéger les ressources et le patrimoine de l’entreprise ;";0;613;621
carrefour;2491;112;"garantir la confidentialité ;";0;599;608
carrefour;2492;112;"préserver l’environnement ;";0;586;595
carrefour;2493;112;"être intègre, individuellement et collectivement ;";0;573;581
carrefour;2494;112;"fournir un reporting fiable et fidèle ;";0;559;568
carrefour;2495;112;"éviter les conflits d’intérêts ;";0;546;555
carrefour;2496;112;refuser toute forme de corruption.;0;533;542
carrefour;2497;112;Les Chartes sociales, environnementales et éthiques;0;515;525
carrefour;2498;112;La Charte d’engagement fournisseurs Carrefour a été élaborée avec les partenaires de Carrefour dans le respect des principes fondamentaux internationaux (voir Principes Éthiques ci-dessus). Elle comporte neuf chapitres portant sur les droits de l’Homme, l’éthique et l’environnement :;0;461;510
carrefour;2499;112;"interdiction du travail forcé et obligatoire ;";0;446;455
carrefour;2500;112;"interdiction du travail des enfants ;";0;433;442
carrefour;2501;112;"respect de la liberté d’association et reconnaissance effective du droit à la négociation collective ;";0;410;428
carrefour;2502;112;"interdiction de toute discrimination, de harcèlement et de violence ;";0;386;405
carrefour;2503;112;"santé et sécurité des travailleurs ;";0;373;382
carrefour;2504;112;"salaires décents, avantages et conditions d’emploi ;";0;360;369
carrefour;2505;112;"durée de travail ;";0;347;355
carrefour;2506;112;"principes Éthiques ;";0;333;342
carrefour;2507;112;respect de l’environnement.;0;320;329
carrefour;2508;112;La charte interdit notamment aux fournisseurs le recours à la sous-traitance dissimulée ou non déclarée, et impose, par un effet de cascade, que les fournisseurs de Carrefour aient les mêmes exigences de conformité vis-à-vis de leurs propres fournisseurs.;0;277;315
carrefour;2509;112;Dans un esprit de réciprocité des engagements, elle stipule que Carrefour s’engage à ne pas imposer à ses fournisseurs des conditions empêchant son respect.;0;242;271
carrefour;2510;112;La Charte d’engagement fournisseurs est une partie intégrante des contrats d’achats dans tous les pays.;0;217;236
carrefour;2511;112;Les chartes à destination d’autres partenaires de Carrefour (fournisseurs de produits à marques nationales, prestataires de service, franchisés) ont été conçues sur la base de la Charte d’engagement fournisseurs.;0;172;211
carrefour;2512;112;Autodiagnostic développement durable;0;154;164
carrefour;2513;112;Depuis 2017, l’outil d’autodiagnostic développement durable conçu avec le WWF et initialement développé par Carrefour à destination des fournisseurs est désormais partagé avec d’autres entreprises par Internet sous le nom Valorise. Cet outil offre la possibilité aux fournisseurs de Carrefour de s’autoévaluer en matière de RSE et de s’améliorer, grâce à des conseils et exemples concrets.;0;89;148
carrefour;2514;112;110 CARREFOUR | DOCUMENT DE RÉFÉRENCE 2018;0;31;38
carrefour;2515;112;Actions de prévention dans les activités du Groupe et de ses filiales;2;703;725
carrefour;2516;112;Les Principes Éthiques, signés par les collaborateurs, portent l’engagement du Groupe. Carrefour déploie des organisations, politiques et méthodes visant à assurer leur respect et à prévenir leur atteinte en particulier en termes de droits humains et libertés fondamentales, de santé et sécurité des personnes, ainsi que d’environnement dans ses activités.;2;638;697
carrefour;2517;112;Ces procédures de prévention des risques reposent sur le dialogue social, les politiques diversité et santé-sécurité ainsi qu’une politique environnementale ambitieuse.;2;603;632
carrefour;2518;112;Un dialogue social fort et constructif;2;584;594
carrefour;2519;112;Pour favoriser le progrès individuel et collectif, le groupe Carrefour fait le choix de la concertation par un dialogue social interne et externe de qualité tant au niveau Groupe que dans les pays et entités.;2;540;579
carrefour;2520;112;La volonté de Carrefour de s’assurer du respect des droits fondamentaux au travail dans ses différentes activités s’est concrétisée par la signature (dès 2001, puis renouvelée en 2015) d’un accord avec la Fédération Syndicale Internationale - UNI Global Union.;2;485;534
carrefour;2521;112;La qualité du dialogue social de Carrefour qui s’inscrit au-delà des simples obligations légales et réglementaires se décline dans tous les pays et entités du Groupe. Ainsi, en fonction des besoins identifiés localement, des réunions d’échanges et de concertation avec les représentants du personnel ou syndicaux peuvent être organisées et animées au niveau local, national ou transnational. Le respect de la liberté syndicale accompagné d’un dialogue social fort et constructif, qui se traduit également par de fréquentes négociations et des accords collectifs, assure la présence de représentants des collaborateurs dans quasiment toutes activités du Groupe.;2;370;479
carrefour;2522;112;Politique diversité;2;352;361
carrefour;2523;112;Carrefour est engagé dans la promotion de la diversité, notamment avec la signature en 2004 de la Charte de la diversité. Chaque année de nouveaux engagements confirment sa démarche globale et locale en faveur du respect des libertés fondamentales de chacun au travail.;2;297;346
carrefour;2524;112;Les principaux domaines d’engagement et d’action concernent :;2;282;291
carrefour;2525;112;"la parité femmes/hommes dans l’entreprise : objectif de 40 % de nomination de femmes aux postes clés dans le Groupe d’ici 2025 ;";2;248;276
carrefour;2526;112;"la lutte contre toutes les formes de discriminations : objectif de 4 % d’employés déclarés avec un handicap d’ici 2025 dans le Groupe ;";2;215;243
